productid,productname,productimages,productdescription,productsku,productminmaxquantity,productpriceselling,productstatus,productinventory,productcategory,productpricecost,productpricecompare,producttax_percent,productlabels,producttags
"","String Course SC1 Bath 890 x 130 x 140","https://dam-assets.apps.travisperkins.group/o0nqjdj/GPID_1100973370_IMG_00.png","String Course SC1 Bath 890 x 130 x 140","199421","1,0",136.71,"INACTIVE",0,"Lintels",118.88
"","String Course SC1 Bath 90D Int Rtn","https://dam-assets.apps.travisperkins.group/o50yq64/GPID_1100977202_IMG_00.png","String Course SC1 Bath 90D Int Rtn","394840","1,0",55.13,"INACTIVE",0,"Lintels",47.94
"","String Course SC1 Bath 90D Ext Rtn","https://dam-assets.apps.travisperkins.group/v96ne3j/GPID_1100977201_IMG_00.png","String Course SC1 Bath 90D Ext Rtn","317150","1,0",55.13,"INACTIVE",0,"Lintels",47.94
"","Velux Standard Tile Flashing Including Bdx Insulation Collar to Suit MK04 Roof Window 780 x 978mm","https://dam-assets.apps.travisperkins.group/14N9W/GPID_1000787655_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","382836","1,0",126.74,"INACTIVE",0,"Roofing",110.21
"","Velux Standard Tile Flashing Including Bdx Insulation Collar to Suit MK06 Roof Window 780 x 1178mm","https://dam-assets.apps.travisperkins.group/gRQAa/GPID_1000785743_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","410978","1,0",132.40,"INACTIVE",0,"Roofing",115.13
"","Velux Standard Tile Flashing Including Bdx Insulation Collar to Suit CK02 Roof Window 550 x 778mm","https://dam-assets.apps.travisperkins.group/86rev/GPID_1000785725_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","864476","1,0",110.89,"INACTIVE",0,"Roofing",96.43
"","Velux Standard Slate Flashing Including Bdx Insulation Collar to Suit CK02 Roof Window 550 x 778mm","https://dam-assets.apps.travisperkins.group/J5xr5/GPID_1000785754_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","654622","1,0",110.89,"INACTIVE",0,"Roofing",96.43
"","Velux Standard Slate Flashing Including Bdx Insulation Collar to Suit MK04 Roof Window 780 x 978mm","https://dam-assets.apps.travisperkins.group/86ryv/GPID_1000785759_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","810507","1,0",126.74,"INACTIVE",0,"Roofing",110.21
"","Velux Standard Tile Flashing Including Bdx Insulation Collar to Suit FK06 Roof Window 660 x 1178mm","https://dam-assets.apps.travisperkins.group/v166qyd/GPID_1000785727_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","236253","1,0",126.74,"INACTIVE",0,"Roofing",110.21
"","Velux Standard Tile Flashing Including Bdx Insulation Collar to Suit CK04 Roof Window 550 x 978mm","https://dam-assets.apps.travisperkins.group/6QzW1/GPID_1000146509_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","765590","1,0",114.29,"INACTIVE",0,"Roofing",99.38
"","Velux Standard Tile Flashing Including Bdx Insulation Collar to Suit MK08 Roof Window 780 x 1398mm","https://dam-assets.apps.travisperkins.group/vLqAb/GPID_1000785745_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","603876","1,0",140.32,"INACTIVE",0,"Roofing",122.02
"","Velux Standard Slate Flashing Including Bdx Insulation Collar to Suit CK04 Roof Window 550 x 978mm","https://dam-assets.apps.travisperkins.group/kaQry/GPID_1000787653_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","357608","1,0",114.29,"INACTIVE",0,"Roofing",99.38
"","Velux Standard Tile Flashing Including Bdx Insulation Collar to Suit SK06 Roof Window 1140 x 1178mm","https://dam-assets.apps.travisperkins.group/WGeko/GPID_1000785486_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","193933","1,0",152.77,"INACTIVE",0,"Roofing",132.84
"","Velux Standard Slate Flashing Including Bdx Insulation Collar to Suit MK06 Roof Window 780 x 1178mm","https://dam-assets.apps.travisperkins.group/LE4Yw/GPID_1000785760_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","920707","1,0",132.40,"INACTIVE",0,"Roofing",115.13
"","Velux Standard Slate Flashing Including Bdx Insulation Collar to Suit SK06 Roof Window 1140 x 1178mm","https://dam-assets.apps.travisperkins.group/OEAqB/GPID_1000785768_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","293260","1,0",152.77,"INACTIVE",0,"Roofing",132.84
"","Velux Standard Slate Flashing Including Bdx Insulation Collar to Suit MK08 Roof Window 780 x 1398mm","https://dam-assets.apps.travisperkins.group/4b2Rk/GPID_1000785762_IMG_00.jpg","The VELUX Pro+ flashing set is designed to ensure a perfect installation with extra insulation. 

The VELUX Pro+ flashing set comes with an easy-to-fit underfelt collar that includes an integrated drainage gutter. The underfelt collar creates a tight seal between the roof window, battens and the roofing underfelt. The drainage gutter gives you extra security by draining away any water that gets through to the roofing underfelt safely and effectively from the top of the roof window. 

The VELUX Pro+ flashing set also includes an insulation frame that insulates the gap between the roof window and the roof construction. This reduces heat loss and eliminates cold bridges.

Whatever your VELUX window size or type, the flashing set fits perfectly and provides a durable and weathertight seal that can stand the test of time.","225454","1,0",140.32,"INACTIVE",0,"Roofing",122.02
"","25mm x 2400mm x 1200mm Celotex PIR Insulation Board TB4000","https://dam-assets.apps.travisperkins.group/xgyqzlg/GPID_1000000332_IMG_00.jpg","Celotex TB4000 is an easy to install polyisocyanurate  (PIR) insulation board with excellent thermal performance, featuring a low emissivity foil facing. Available in thicknesses from 20mm to 40mm, it can be considered for floor, wall and roof applications.","470096","1,7",37.17,"ACTIVE",7,"Insulation",32.32
"","50mm x 2400mm x 1200mm Celotex PIR Insulation Board GA4000","https://dam-assets.apps.travisperkins.group/o8r6853/GPID_1000000339_IMG_00.jpg","Celotex GA4000 is an easy to install polyisocyanurate
(PIR) insulation board with excellent thermal performance,
featuring a low emissivity foil facing. Available in thicknesses
from 50mm to 100mm, it can be considered for roof, wall
and floor applications.","778244","1,15",48.92,"ACTIVE",15,"Insulation",42.54
"","100mm x 2400mm x 1200mm Celotex PIR Insulation Board GA4000","https://dam-assets.apps.travisperkins.group/xkgmk97/GPID_1000000347_IMG_00.jpg","Celotex GA4000 is an easy to install polyisocyanurate
(PIR) insulation board with excellent thermal performance,
featuring a low emissivity foil facing. Available in thicknesses
from 50mm to 100mm, it can be considered for roof, wall
and floor applications.","255495","1,10",77.13,"ACTIVE",10,"Insulation",67.07
"","50mm x 1200mm x 450mm Celotex PIR Cavity Wall Insulation Board CW4000","https://dam-assets.apps.travisperkins.group/oq4r2n5/GPID_1000000363_IMG_00.jpg","Celotex CW4000 is an easy to install polyisocyanurate (PIR) insulation board with excellent thermal performance, featuring a low emissivity foil facing. Available in thicknesses from 40mm to 100mm, it can be considered for use in partial fill cavity wall applications.","889992","1,0",9.30,"INACTIVE",0,"Insulation",8.09
"","75mm x 2400mm x 1200mm Celotex PIR Insulation Board GA4000","https://dam-assets.apps.travisperkins.group/o35m9n5/GPID_1000000344_IMG_00.jpg","Celotex GA4000 is an easy to install polyisocyanurate
(PIR) insulation board with excellent thermal performance,
featuring a low emissivity foil facing. Available in thicknesses
from 50mm to 100mm, it can be considered for roof, wall
and floor applications.","569347","1,10",69.20,"ACTIVE",10,"Insulation",60.17
"","Adaptavate Breathaplasta Quick Setting Lime Plaster 20kg","https://dam-assets.apps.travisperkins.group/om5808w/GPID_1100809638_IMG_00.jpg","Multipurpose Breathable Plaster.","594528","1,0",35.90,"INACTIVE",0,"Plaster & Plasterboards",31.22
"","British Gypsum Thistle MultiFinish Coat Plaster 25kg","https://dam-assets.apps.travisperkins.group/Ko9k9/GPID_1000000021_IMG_00.png","This Thistle bonding coat from British Gypsum is a multi-coat plaster ideal for smooth and low suction backgrounds, including medium density blocks, dense blocks, plasterboard, painted or tiled surfaces and more. The plaster comes with a finer mix giving great workability and making it easier to apply.","513603","1,224",12.63,"ACTIVE",224,"Plaster & Plasterboards",10.98
"","Artex Gyproc EASI-FILL 20 10kg Bag","https://dam-assets.apps.travisperkins.group/oq4n0zk/GPID_1000328820_IMG_00.jpeg","Use for plasterboard taping and jointing, general purpose filling or as a cove adhesive","772316","1,0",41.19,"INACTIVE",0,"Plaster & Plasterboards",35.82
"","Thistle One Coat Plaster 7.5Kg","https://dam-assets.apps.travisperkins.group/l3bD2/GPID_1000267408_IMG_00.jpg","Combined undercoat and finishing plaster, Ideal for patching repairs prior to wallpapering or tiling","637646","1,3",19.89,"ACTIVE",3,"Plaster & Plasterboards",17.3
"","British Gypsum Gyproc Joint Filler 12.5kg","https://dam-assets.apps.travisperkins.group/4GDdY/GPID_1000000025_IMG_00.jpeg","Gyproc Joint filler is a setting material intended to be used with bulk and secondary filling of plasterboard joints. Intended for hand application and with a 90 minute working time, this joint filler is perfect for a quick finish job. Traditionally used in stages 1 and 2 in the jointing process.","553757","1,18",49.88,"ACTIVE",18,"Plaster & Plasterboards",43.37
"","Sika Maxmix Waterproofer 1L","https://dam-assets.apps.travisperkins.group/XDgr3/GPID_1000196971_IMG_00.jpg","Sika MaxMix Waterproofer is a liquid admixture for pointing, renders and screeds. It can be used in all situations where resistance to water is required such as screeds, renders, pointing and mortars. 1 litre treats up to 250kg of cement.","980577","1,6",19.53,"ACTIVE",6,"Building Chemicals",16.98
"","Sika 4A Waterstop Leak Sealing Admixture 5L","https://dam-assets.apps.travisperkins.group/NmPw6/GPID_1000135390_IMG_00.png","Sika 4a Waterstop is a rapid setting, ready to use waterproofing admixture which can be used to produce a paste for leak stopping against high water pressure infiltration when mixed with water and ordinary Portland cement.","971661","1,2",95.09,"ACTIVE",2,"Building Chemicals",82.69
"","Ardex A46 5kg","https://dam-assets.apps.travisperkins.group/odjyQ/GPID_1000791233_IMG_00.png","Multi-Purpose Cementitious Repair Mortar","355614","1,0",28.78,"INACTIVE",0,"Building Chemicals",25.03
"","Eazymix Extratime Plaster Retarder","https://dam-assets.apps.travisperkins.group/x21n629/GPID_1010001699_IMG_00.jpg","Extend the setting time of all types of finishing plaster by up to 60 minutes.","897564","1,0",3.54,"INACTIVE",0,"Building Chemicals",3.08
"","Eazymix Halftime Plaster Accelerator","https://dam-assets.apps.travisperkins.group/v4415ej/GPID_1000398905_IMG_00.jpg","Reduce the setting time of all types of finishing plaster by up to 60 minutes.","643235","1,0",3.54,"INACTIVE",0,"Building Chemicals",3.08
"","Sika Frosterproofer 1L","https://dam-assets.apps.travisperkins.group/nq6b6/GPID_1000196970_IMG_00.jpg","Sika MaxMix Frostproofer & Accelerator is a liquid admixture for mortars and concrete. It can be used in all situations where reduced setting time is required. For working at temperatures down to -2 degrees. 1 litre treats up to 100kg of cement.","383539","1,0",19.67,"INACTIVE",0,"Building Chemicals",17.1
"","Cementone Rapid Set Cement 2.5kg","https://dam-assets.apps.travisperkins.group/oj05jg9/GPID_1000267002_IMG_00.jpg","Bostik Rapid Setting Cement is a versatile product that is ideal for a variety of interior and exterior installation, repair, and maintenance projects. It is particularly well-suited for the installation of sanitary fittings, drainage systems, and the upkeep of concrete floors, paths, and steps. ","337528","1,0",8.00,"INACTIVE",0,"Cements",6.96
"","Cementone Rapid Set Cement 5kg","https://dam-assets.apps.travisperkins.group/laYyw/GPID_1000267003_IMG_00.jpg","A mix in the bucket rapid setting cement mix","824245","1,0",13.11,"INACTIVE",0,"Cements",11.4
"","Blue Circle Extra Rapid Fast Set Cement 25kg","https://dam-assets.apps.travisperkins.group/v96pm03/GPID_1101071183_IMG_00.png","A Portland cement containing calcium aluminate to Extra Rapid gives rapid hardening and setting properties for repair and maintenance where rapid hardening is required, eg, setting manholes, repairs to paths and steps, Suitable for concrete, mortar, rendering and floor screeds. Extra Rapid takes foot traffic in 4-6 hours and vehicular traffic in 8-12 hours.","996449","1,46",0.00,"ACTIVE",46,"Cements",0
"","Blue Circle Quality Assured Ready to Use Mortar 20kg","https://dam-assets.apps.travisperkins.group/xgyl91e/GPID_1000388125_IMG_00.png","Pre-mixed and ready to use with the addition of clean water, M4 (designation III) 1:1:6 cement:hydrated lime:sand mortar. Comprising specially graded sand, lime and admixtures this Blue Circle mortar offers convenience, with no compromise in performance or quality. Weather resistant and durable, this mortar is suitable for most general brick and block applications. Also ideal for pointing or gable ends. The mix is highly workable and cohesive, with a long board life.","448503","1,0",15.50,"INACTIVE",0,"Cements",13.48
"","Blue Circle Ready to Use Postcrete 20kg","https://dam-assets.apps.travisperkins.group/vnek1g3/GPID_1000388127_IMG_00.png","This Blue Circle ready to use Postcrete is a ready-mix Portland cement with a blend of selected sand, cement and additives formulated for fixing all kinds wooden, concrete and metal posts. It comes in a convenient weatherproof and tear-resistant plastic bag. Easy to use just add to water. Rapid setting (around 5 to 10 minutes), No mixing required","889747","1,70",7.11,"ACTIVE",70,"Cements",6.18
"","Blue Circle Natural Hydraulic Lime 3.5 25kg","https://dam-assets.apps.travisperkins.group/v6wdkqm/GPID_1000695887_IMG_00.jpg","Limelite NHL 3,5, a moderately hydraulic lime suitable for general-purpose use for mortar/pointing/rendering of most masonry types.","534482","1,0",49.31,"INACTIVE",0,"Cements",42.88
"","Ardex A46 5kg","https://dam-assets.apps.travisperkins.group/odjyQ/GPID_1000791233_IMG_00.png","Multi-Purpose Cementitious Repair Mortar","632797","1,0",28.78,"INACTIVE",0,"Cements",25.03
"","Eazymix Extratime Plaster Retarder","https://dam-assets.apps.travisperkins.group/x21n629/GPID_1010001699_IMG_00.jpg","Extend the setting time of all types of finishing plaster by up to 60 minutes.","827224","1,0",3.54,"INACTIVE",0,"Cements",3.08
"","Eazymix Halftime Plaster Accelerator","https://dam-assets.apps.travisperkins.group/v4415ej/GPID_1000398905_IMG_00.jpg","Reduce the setting time of all types of finishing plaster by up to 60 minutes.","788639","1,0",3.54,"INACTIVE",0,"Cements",3.08
"","Durapost Bolt Down Galvanised 150mm Home Delivered","https://dam-assets.apps.travisperkins.group/BBzZN/GPID_1100749063_IMG_00.jpg","This bolt down enables the post to be mounted on top of a wall or hard standing surface if setting the post in the ground is not an option.","257037","1,0",15.82,"INACTIVE",0,"Fencing & Trellis",13.76
"","Vertical Tongue & Groove Gate 900mm x 1830mm","https://dam-assets.apps.travisperkins.group/om5k18z/GPID_1100607858_IMG_00.jpg","The 6ft Vertical Tongue & Groove Gate from Forest is made with high-quality 12mm interlocking boards, creating a strong and robust gate.
It uses the same construction as Forest's Vertical Tongue & Groove Fence Panels making an ideal match, as well as being a stylish stand-alone gate that is ideal for side-accesses to back gardens.
Housed in a rebated frame this is a substantial gate that looks great and offers a high level of security. Made from Pressure Treated timber with a 15 year guarantee against rot and decay.
Gate fixings are sold separately.","933639","1,0",190.60,"INACTIVE",0,"Gates & Railings",165.74
"","Horizontal Tongue & Groove Gate 900mm x 1830mm","https://dam-assets.apps.travisperkins.group/oq4kwgl/GPID_1100607857_IMG_00.jpg","The 6ft Horizontal Tongue & Groove Gate from Forest is made with high-quality 12mm interlocking boards, creating a strong and robust gate.
It uses the same construction as Forest's Horizontal Tongue & Groove Fence Panels making an ideal match, as well as being a stylish stand-alone gate that is ideal for side-accesses to back gardens.
Housed in a rebated frame this is a substantial gate that looks great and offers a high level of security. Made from Pressure Treated timber with a 15 year guarantee against rot and decay.
Gate fixings are sold separately.","136444","1,0",189.73,"INACTIVE",0,"Gates & Railings",164.98
"","Sleeper Arch Set of 3 Home Delivery","https://dam-assets.apps.travisperkins.group/o0nkprw/GPID_1100928682_IMG_00.jpg","Sleeper Arch Set Of 3 Home Delivery","220765","1,0",336.94,"INACTIVE",0,"Garden Buildings",292.99
"","Modular Seating Option 4 Home Delivery","https://dam-assets.apps.travisperkins.group/v6w4dpw/GPID_1100928718_IMG_00.jpg","Modular Seating Option 4 Home Delivery","991813","1,0",932.11,"INACTIVE",0,"Garden Buildings",810.53
"","Modular Seating Option 1 Home Delivery","https://dam-assets.apps.travisperkins.group/oj02e09/GPID_1100928715_IMG_00.jpg","Modular Seating Option 1 Home Delivery","599835","1,0",302.63,"INACTIVE",0,"Garden Buildings",263.16
"","Modular Seating Option 5 Home Delivery","https://dam-assets.apps.travisperkins.group/o8r4r6q/GPID_1100928719_IMG_00.jpg","Modular Seating Option 5 Home Delivery","603492","1,0",1210.51,"INACTIVE",0,"Garden Buildings",1052.62
"","Modular Seating Option 3 Home Delivery","https://dam-assets.apps.travisperkins.group/v6w49j2/GPID_1100928717_IMG_00.jpg","Modular Seating Option 3 Home Delivery","251792","1,0",798.95,"INACTIVE",0,"Garden Buildings",694.74
